,iter,h,x,y,z,l,"f(x, y, z, l)",diff,f`_x,f`_y,f`_z,f'_l,norm
0,1.0,1.1479437019748902e-42,5.0,1.0,-3.0,0.0,20.5,,6.0,2.0,-2.0,35.0,35.62302626111375
1,2.0,1.1479437019748902e-42,1.4638501094227996,0.2927700218845599,-0.8783100656536799,-1.1762922596230096e-41,2.3783100656536793,-18.12168993434632,2.4638501094227996,1.29277002188456,0.12168993434632014,2.9999999999999996,4.093485083801743
2,3.0,1.1479437019748902e-42,1.4638501094227996,0.2927700218845599,-0.8783100656536799,-1.5206753702154767e-41,2.3783100656536793,0.0,2.4638501094227996,1.29277002188456,0.12168993434632014,2.9999999999999996,4.093485083801743
3,4.0,1.1479437019748902e-42,1.4638501094227996,0.2927700218845599,-0.8783100656536799,-1.8650584808079438e-41,2.3783100656536793,0.0,2.4638501094227996,1.29277002188456,0.12168993434632014,2.9999999999999996,4.093485083801743
4,5.0,1.1479437019748902e-42,1.4638501094227996,0.2927700218845599,-0.8783100656536799,-2.2094415914004111e-41,2.3783100656536793,0.0,2.4638501094227996,1.29277002188456,0.12168993434632014,2.9999999999999996,4.093485083801743
5,6.0,1.1479437019748902e-42,1.4638501094227996,0.2927700218845599,-0.8783100656536799,-2.553824701992878e-41,2.3783100656536793,0.0,2.4638501094227996,1.29277002188456,0.12168993434632014,2.9999999999999996,4.093485083801743
6,7.0,1.1479437019748902e-42,1.4638501094227996,0.2927700218845599,-0.8783100656536799,-2.898207812585345e-41,2.3783100656536793,0.0,2.4638501094227996,1.29277002188456,0.12168993434632014,2.9999999999999996,4.093485083801743
7,8.0,1.1479437019748902e-42,1.4638501094227996,0.2927700218845599,-0.8783100656536799,-3.2425909231778117e-41,2.3783100656536793,0.0,2.4638501094227996,1.29277002188456,0.12168993434632014,2.9999999999999996,4.093485083801743
8,9.0,1.1479437019748902e-42,1.4638501094227996,0.2927700218845599,-0.8783100656536799,-3.5869740337702785e-41,2.3783100656536793,0.0,2.4638501094227996,1.29277002188456,0.12168993434632014,2.9999999999999996,4.093485083801743
9,10.0,1.1479437019748902e-42,1.4638501094227996,0.2927700218845599,-0.8783100656536799,-3.9313571443627453e-41,2.3783100656536793,0.0,2.4638501094227996,1.29277002188456,0.12168993434632014,2.9999999999999996,4.093485083801743
10,11.0,1.1479437019748902e-42,1.4638501094227996,0.2927700218845599,-0.8783100656536799,-4.275740254955212e-41,2.3783100656536793,0.0,2.4638501094227996,1.29277002188456,0.12168993434632014,2.9999999999999996,4.093485083801743
11,12.0,1.1479437019748902e-42,1.4638501094227996,0.2927700218845599,-0.8783100656536799,-4.62012336554768e-41,2.3783100656536793,0.0,2.4638501094227996,1.29277002188456,0.12168993434632014,2.9999999999999996,4.093485083801743
12,13.0,1.1479437019748902e-42,1.4638501094227996,0.2927700218845599,-0.8783100656536799,-4.964506476140146e-41,2.3783100656536793,0.0,2.4638501094227996,1.29277002188456,0.12168993434632014,2.9999999999999996,4.093485083801743
13,14.0,1.1479437019748902e-42,1.4638501094227996,0.2927700218845599,-0.8783100656536799,-5.308889586732613e-41,2.3783100656536793,0.0,2.4638501094227996,1.29277002188456,0.12168993434632014,2.9999999999999996,4.093485083801743
14,15.0,1.1479437019748902e-42,1.4638501094227996,0.2927700218845599,-0.8783100656536799,-5.65327269732508e-41,2.3783100656536793,0.0,2.4638501094227996,1.29277002188456,0.12168993434632014,2.9999999999999996,4.093485083801743
15,16.0,1.1479437019748902e-42,1.4638501094227996,0.2927700218845599,-0.8783100656536799,-5.997655807917547e-41,2.3783100656536793,0.0,2.4638501094227996,1.29277002188456,0.12168993434632014,2.9999999999999996,4.093485083801743
16,17.0,1.1479437019748902e-42,1.4638501094227996,0.2927700218845599,-0.8783100656536799,-6.342038918510014e-41,2.3783100656536793,0.0,2.4638501094227996,1.29277002188456,0.12168993434632014,2.9999999999999996,4.093485083801743
17,18.0,1.1479437019748902e-42,1.4638501094227996,0.2927700218845599,-0.8783100656536799,-6.686422029102481e-41,2.3783100656536793,0.0,2.4638501094227996,1.29277002188456,0.12168993434632014,2.9999999999999996,4.093485083801743
18,19.0,1.1479437019748902e-42,1.4638501094227996,0.2927700218845599,-0.8783100656536799,-7.030805139694947e-41,2.3783100656536793,0.0,2.4638501094227996,1.29277002188456,0.12168993434632014,2.9999999999999996,4.093485083801743
19,20.0,1.1479437019748902e-42,1.4638501094227996,0.2927700218845599,-0.8783100656536799,-7.375188250287414e-41,2.3783100656536793,0.0,2.4638501094227996,1.29277002188456,0.12168993434632014,2.9999999999999996,4.093485083801743
20,21.0,1.1479437019748902e-42,1.4638501094227996,0.2927700218845599,-0.8783100656536799,-7.719571360879881e-41,2.3783100656536793,0.0,2.4638501094227996,1.29277002188456,0.12168993434632014,2.9999999999999996,4.093485083801743
21,22.0,1.1479437019748902e-42,1.4638501094227996,0.2927700218845599,-0.8783100656536799,-8.063954471472348e-41,2.3783100656536793,0.0,2.4638501094227996,1.29277002188456,0.12168993434632014,2.9999999999999996,4.093485083801743
22,23.0,1.1479437019748902e-42,1.4638501094227996,0.2927700218845599,-0.8783100656536799,-8.408337582064815e-41,2.3783100656536793,0.0,2.4638501094227996,1.29277002188456,0.12168993434632014,2.9999999999999996,4.093485083801743
23,24.0,1.1479437019748902e-42,1.4638501094227996,0.2927700218845599,-0.8783100656536799,-8.752720692657282e-41,2.3783100656536793,0.0,2.4638501094227996,1.29277002188456,0.12168993434632014,2.9999999999999996,4.093485083801743
24,25.0,1.1479437019748902e-42,1.4638501094227996,0.2927700218845599,-0.8783100656536799,-9.097103803249748e-41,2.3783100656536793,0.0,2.4638501094227996,1.29277002188456,0.12168993434632014,2.9999999999999996,4.093485083801743
25,26.0,1.1479437019748902e-42,1.4638501094227996,0.2927700218845599,-0.8783100656536799,-9.441486913842215e-41,2.3783100656536793,0.0,2.4638501094227996,1.29277002188456,0.12168993434632014,2.9999999999999996,4.093485083801743
26,27.0,1.1479437019748902e-42,1.4638501094227996,0.2927700218845599,-0.8783100656536799,-9.785870024434683e-41,2.3783100656536793,0.0,2.4638501094227996,1.29277002188456,0.12168993434632014,2.9999999999999996,4.093485083801743
27,28.0,1.1479437019748902e-42,1.4638501094227996,0.2927700218845599,-0.8783100656536799,-1.013025313502715e-40,2.3783100656536793,0.0,2.4638501094227996,1.29277002188456,0.12168993434632014,2.9999999999999996,4.093485083801743
28,29.0,1.1479437019748902e-42,1.4638501094227996,0.2927700218845599,-0.8783100656536799,-1.0474636245619619e-40,2.3783100656536793,0.0,2.4638501094227996,1.29277002188456,0.12168993434632014,2.9999999999999996,4.093485083801743
