,iter,h,x,y,z,l,"f(x, y, z, l)",diff,f`_x,f`_y,f`_z,f'_l,norm
0,1.0,5.169878828456423e-27,-3.0,-1.0,1.0,0.0,2.5,,-2.0,0.0,2.0,11.0,11.357816691600547
1,2.0,5.169878828456423e-27,-1.5666989036012804,-0.5222329678670935,0.5222329678670935,-2.9698692805078557e-26,-0.06669890360128106,-2.566698903601281,-0.5666989036012804,0.4777670321329065,1.5222329678670934,2.999999999999999,3.4447934905879967
2,3.0,5.169878828456423e-27,-1.5666989036012806,-0.5222329678670936,0.5222329678670936,-4.520832929044783e-26,-0.06669890360128061,4.440892098500626e-16,-0.5666989036012806,0.4777670321329064,1.5222329678670936,3.0000000000000004,3.444793490587998
3,4.0,2.5849394142282116e-27,-1.5666989036012804,-0.5222329678670936,0.5222329678670936,-5.296314753313246e-26,-0.06669890360128039,2.220446049250313e-16,-0.5666989036012804,0.4777670321329064,1.5222329678670936,3.0,3.444793490587997
4,5.0,1.2924697071141058e-27,-1.5666989036012804,-0.5222329678670936,0.5222329678670936,-5.684055665447477e-26,-0.06669890360128039,0.0,-0.5666989036012804,0.4777670321329064,1.5222329678670936,3.0,3.444793490587997
5,6.0,1.2924697071141058e-27,-1.5666989036012804,-0.5222329678670936,0.5222329678670936,-6.071796577581709e-26,-0.06669890360128039,0.0,-0.5666989036012804,0.4777670321329064,1.5222329678670936,3.0,3.444793490587997
6,7.0,1.2924697071141058e-27,-1.5666989036012804,-0.5222329678670936,0.5222329678670936,-6.45953748971594e-26,-0.06669890360128039,0.0,-0.5666989036012804,0.4777670321329064,1.5222329678670936,3.0,3.444793490587997
7,8.0,1.2924697071141058e-27,-1.5666989036012804,-0.5222329678670936,0.5222329678670936,-6.847278401850172e-26,-0.06669890360128039,0.0,-0.5666989036012804,0.4777670321329064,1.5222329678670936,3.0,3.444793490587997
8,9.0,1.2924697071141058e-27,-1.5666989036012804,-0.5222329678670936,0.5222329678670936,-7.235019313984403e-26,-0.06669890360128039,0.0,-0.5666989036012804,0.4777670321329064,1.5222329678670936,3.0,3.444793490587997
9,10.0,1.2924697071141058e-27,-1.5666989036012804,-0.5222329678670936,0.5222329678670936,-7.622760226118635e-26,-0.06669890360128039,0.0,-0.5666989036012804,0.4777670321329064,1.5222329678670936,3.0,3.444793490587997
10,11.0,1.2924697071141058e-27,-1.5666989036012804,-0.5222329678670936,0.5222329678670936,-8.010501138252866e-26,-0.06669890360128039,0.0,-0.5666989036012804,0.4777670321329064,1.5222329678670936,3.0,3.444793490587997
