,iter,h,x,y,z,"f(x, y, z)",diff,f`_x,f`_y,f`_z,norm
0,1.0,0.5,1.0,5.0,1.0,26.5,,2.5,7.0,8.5,11.291589790636214
1,2.0,0.5,-0.25,1.5,-3.25,5.25,-21.25,-0.875,-0.75,-4.125,4.282960424752954
2,3.0,0.5,0.1875,1.875,-1.1875,1.72265625,-3.52734375,0.59375,1.6875,0.59375,1.8848698562500277
3,4.0,0.5,-0.109375,1.03125,-1.484375,0.72900390625,-0.99365234375,0.1484375,0.546875,-0.9921875,1.142603164789727
4,5.0,0.5,-0.18359375,0.7578125,-0.98828125,0.2084197998046875,-0.5205841064453125,0.322265625,0.76953125,-0.310546875,0.8902094356697579
5,6.0,0.5,-0.3447265625,0.373046875,-0.8330078125,-0.148956298828125,-0.3573760986328125,0.23876953125,0.5400390625,-0.46533203125,0.7517891841377305
6,7.0,0.5,-0.464111328125,0.10302734375,-0.600341796875,-0.4105474352836609,-0.2615911364555359,0.2357177734375,0.502685546875,-0.3297119140625,0.6457287155037383
7,8.0,0.5,-0.58197021484375,-0.1483154296875,-0.43548583984375,-0.604471005499363,-0.19392357021570206,0.200286865234375,0.41619873046875,-0.310272216796875,0.5564216567902969
8,9.0,0.5,-0.6821136474609375,-0.356414794921875,-0.2803497314453125,-0.748590953880921,-0.14411994838155806,0.17771148681640625,0.3632354736328125,-0.25817108154296875,0.47976420166246
9,10.0,0.5,-0.7709693908691406,-0.5380325317382812,-0.15126419067382812,-0.8557537685264833,-0.10716281464556232,0.1533985137939453,0.3107032775878906,-0.2260456085205078,0.41372001144428067
10,11.0,0.5,-0.8476686477661133,-0.6933841705322266,-0.03824138641357422,-0.9354459447486079,-0.07969217622212454,0.1332106590270996,0.2683744430541992,-0.19370126724243164,0.35677738478554066
11,12.0,0.5,-0.9142739772796631,-0.8275713920593262,0.0586092472076416,-0.9947112121043347,-0.05926526735572679,0.11503064632415771,0.23103785514831543,-0.1674898862838745,0.3076741817453532
12,13.0,0.5,-0.9717893004417419,-0.9430903196334839,0.14235419034957886,-1.0387858149011784,-0.04407460279684372,0.09938779473304749,0.19926387071609497,-0.14427658915519714,0.2653295273672279
13,14.0,0.5,-1.0214831978082657,-1.0427222549915314,0.21449248492717743,-1.0715634518194026,-0.03277763691822422,0.08576304465532303,0.17177022993564606,-0.12447888404130936,0.228812814966438
14,15.0,0.5,-1.0643647201359272,-1.1286073699593544,0.2767319269478321,-1.095939719502518,-0.024376267683115405,0.07400124333798885,0.1481245569884777,-0.10732587613165379,0.1973218489828942
15,16.0,0.5,-1.1013653418049216,-1.2026696484535933,0.330394865013659,-1.1140680115722104,-0.018128292069692353,0.06383209070190787,0.12772521656006575,-0.09256258932873607,0.1701649190988922
16,17.0,0.5,-1.1332813871558756,-1.2665322567336261,0.37667615967802703,-1.127549771980328,-0.01348176040811766,0.05505669268313795,0.1101439029444009,-0.07982063095550984,0.14674553448458594
17,18.0,0.5,-1.1608097334974445,-1.3216042082058266,0.41658647515578195,-1.1375759712495161,-0.01002619926918813,0.04748350408044644,0.09498226694995537,-0.06883612464298494,0.12654930363528247
18,19.0,0.5,-1.1845514855376678,-1.3690953416808043,0.4510045374772744,-1.1450323174288297,-0.007456346179313567,0.040950783200969454,0.08190919579647016,-0.059362009495089296,0.10913263110588124
19,20.0,0.5,-1.2050268771381525,-1.4100499395790393,0.4806855422248191,-1.1505774993092546,-0.005545181880424854,0.03531589397425705,0.07063560264577973,-0.05119229369847744,0.09411297287008111
20,21.0,0.5,-1.222684824125281,-1.4453677409019292,0.5062816890740578,-1.1547013746470298,-0.004123875337775251,0.030456020411747886,0.060913948172128585,-0.044146774816454126,0.08116043363568408
21,22.0,0.5,-1.237912834331155,-1.4758247149879935,0.5283550764822849,-1.1577682438993169,-0.003066869252287052,0.026264703909987475,0.052530361494291355,-0.038070979189001264,0.06999052083396441
22,23.0,0.5,-1.2510451862861487,-1.5020898957351392,0.5473905660767855,-1.1600490322940498,-0.002280788394732891,0.022650096752244053,0.04530067034164631,-0.032831356724642546,0.06035789592645905
23,24.0,0.5,-1.2623702346622707,-1.5247402309059623,0.5638062444391068,-1.1617452231890062,-0.0016961908949564286,0.019532887557282663,0.03906601353314443,-0.028312859358884168,0.052050985723358076
24,25.0,0.5,-1.272136678440912,-1.5442732376725345,0.5779626741185488,-1.1630066569804158,-0.0012614337914096385,0.016844658618362374,0.0336894364460143,-0.02441622865589288,0.04488733533855681
25,26.0,0.5,-1.2805590077500932,-1.5611179558955417,0.5901707884464953,-1.1639447679058128,-0.0009381109253969733,0.014526386473154407,0.02905283255095359,-0.021055882877597742,0.03870960070778703
26,27.0,0.5,-1.2878222009866704,-1.5756443721710185,0.6006987298852942,-1.1646424280718426,-0.0006976601660297899,0.012527163955976639,0.025054357714275666,-0.018158012893765285,0.03338209264718063
27,28.0,0.5,-1.2940857829646588,-1.5881715510281564,0.6097777363321768,-1.1651612683220602,-0.0005188402502176448,0.010803085201429585,0.021606185304020364,-0.015658969846132242,0.028787796544770344
28,29.0,0.5,-1.2994873255653736,-1.5989746436801666,0.6176072212552429,-1.165547122665412,-0.0003858543433516992,0.009316285062247909,0.018632577575076303,-0.013503863952367468,0.0248258022246281
29,30.0,0.5,-1.3041454680964977,-1.6082909324677048,0.6243591532314267,-1.1658340772226594,-0.0002869545572474763,0.00803410851921571,0.01606822076372183,-0.011645360053100351,0.021409087532554515
30,31.0,0.5,-1.3081625223561055,-1.6163250428495657,0.6301818332579768,-1.1660474813720327,-0.00021340414937331964,0.006928394272882832,0.013856790408411146,-0.010042637511664676,0.01846260696147338
31,32.0,0.5,-1.3116267194925468,-1.6232534380537713,0.6352031520138092,-1.1662061870967533,-0.00015870572472054256,0.005974856514357807,0.011949713960037855,-0.008660493772426392,0.01592164333466002
32,33.0,0.5,-1.3146141477497257,-1.6292282950337902,0.6395333989000224,-1.1663242143569217,-0.00011802726016840737,0.0051525517002855015,0.01030510386623218,-0.007468571108608213,0.013730386342790422
33,34.0,0.5,-1.3171904235998686,-1.6343808469669063,0.6432676844543265,-1.166411989603639,-8.777524671721437e-05,0.004443418627294582,0.00888683748742014,-0.006440689858187687,0.011840706713476444
34,35.0,0.5,-1.319412132913516,-1.6388242657106165,0.6464880293834203,-1.1664772668448913,-6.527724125238166e-05,0.003831881778194157,0.007663763672803858,-0.005554273400533827,0.010211099088860224
