,iter,h,x,y,z,"f(x, y, z)",diff,f`_x,f`_y,f`_z,norm
0,1.0,0.5,1.0,-1.0,-5.0,23.5,,-0.5,-5.0,-9.5,10.747092630102339
1,2.0,0.5,1.25,1.5,-0.25,3.9375,-19.5625,2.125,2.25,2.625,4.058170770186981
2,3.0,0.5,0.1875,0.375,-1.5625,0.796875,-3.140625,0.40625,-0.1875,-1.65625,1.7156221539138505
3,4.0,0.5,-0.015625,0.46875,-0.734375,0.029541015625,-0.767333984375,0.6171875,0.734375,-0.0078125,0.9593164680841771
4,5.0,0.5,-0.32421875,0.1015625,-0.73046875,-0.317596435546875,-0.347137451171875,0.310546875,0.37109375,-0.521484375,0.7114041651764971
5,6.0,0.5,-0.4794921875,-0.083984375,-0.4697265625,-0.5420122146606445,-0.22441577911376953,0.28564453125,0.4462890625,-0.26318359375,0.5916353011436405
6,7.0,0.5,-0.622314453125,-0.30712890625,-0.338134765625,-0.7033772468566895,-0.16136503219604492,0.2086181640625,0.354736328125,-0.2945556640625,0.5060854079102817
7,8.0,0.5,-0.72662353515625,-0.4844970703125,-0.19085693359375,-0.8223813883960247,-0.11900414153933525,0.177947998046875,0.32464599609375,-0.229522705078125,0.4355929119429903
8,9.0,0.5,-0.8155975341796875,-0.646820068359375,-0.0760955810546875,-0.9106830437667668,-0.08830165537074208,0.14635467529296875,0.2770843505859375,-0.20680999755859375,0.375454129568349
9,10.0,0.5,-0.8887748718261719,-0.7853622436523438,0.027309417724609375,-0.9763083278812701,-0.0656252841145033,0.12487983703613281,0.24194717407226562,-0.17513084411621094,0.3237348008796442
10,11.0,0.5,-0.9512147903442383,-0.9063358306884766,0.11487483978271484,-1.0251029514147376,-0.04879462353346753,0.10622262954711914,0.20853900909423828,-0.15219354629516602,0.2791677647505352
11,12.0,0.5,-1.0043261051177979,-1.0106053352355957,0.19097161293029785,-1.0613884549711088,-0.03628550355637117,0.09115970134735107,0.18036627769470215,-0.13082516193389893,0.24074324138843758
12,13.0,0.5,-1.0499059557914734,-1.1007884740829468,0.2563841938972473,-1.0883729024075919,-0.026984447436483094,0.07828614115715027,0.15559571981430054,-0.11297306418418884,0.20760939562787717
13,14.0,0.5,-1.0890490263700485,-1.178586333990097,0.31287072598934174,-1.1084407206526123,-0.020067818245020463,0.06738633662462234,0.1342843919992447,-0.09736939519643784,0.1790363522282942
14,15.0,0.5,-1.1227421946823597,-1.2457285299897194,0.36155542358756065,-1.12336484490823,-0.014924124255617732,0.05803551711142063,0.11582689359784126,-0.08398878015577793,0.1543959381556757
15,16.0,0.5,-1.15175995323807,-1.30364197678864,0.4035498136654496,-1.134463701565453,-0.011098856657222989,0.0500149535946548,0.0999078368768096,-0.07242232607677579,0.1331467790329511
16,17.0,0.5,-1.1767674300353974,-1.3535958952270448,0.4397609767038375,-1.1427177660834482,-0.008254064517995152,0.04311305831652135,0.0861650814767927,-0.0624576568370685,0.11482210571524588
17,18.0,0.5,-1.198323959193658,-1.3966784359654412,0.47098980512237176,-1.1488561995543276,-0.00613843347087939,0.0371709433675278,0.0743113691569306,-0.05386080531752668,0.09901941711736181
18,19.0,0.5,-1.216909430877422,-1.4338341205439065,0.4979202077811351,-1.1534212677877775,-0.0045650682334499315,0.03205067301314557,0.06408608723722864,-0.04644842042034725,0.08539161538183118
19,20.0,0.5,-1.2329347673839948,-1.4658771641625208,0.5211444179913087,-1.1568162460820353,-0.0033949782942577222,0.027637441611659597,0.05526725382878794,-0.04005571187190071,0.07363937518867401
20,21.0,0.5,-1.2467534881898246,-1.4935107910769148,0.5411722739272591,-1.1593410446407448,-0.0025247985587095734,0.023832648773804976,0.04766148285034433,-0.03454298731730887,0.06350456729931302
21,22.0,0.5,-1.258669812576727,-1.517341532502087,0.5584437675859135,-1.1612187025295442,-0.0018776578887993445,0.020552071216229706,0.0411022350838266,-0.029788903618623408,0.05476458836659652
22,23.0,0.5,-1.268945848184842,-1.5378926500440002,0.5733382193952252,-1.1626150908227384,-0.0013963882931942173,0.017723261512770705,0.035445569351225004,-0.025689135345970726,0.04722747145577628
23,24.0,0.5,-1.2778074789412273,-1.5556154347196127,0.5861827870682106,-1.1636535655510167,-0.001038474728278338,0.015283914592878034,0.030567352348597865,-0.022153600053805178,0.04072766958996891
24,25.0,0.5,-1.2854494362376663,-1.5708991108939117,0.5972595870951132,-1.1644258648939867,-0.0007722993429699621,0.013180357309890312,0.02636047620120152,-0.01910465482251844,0.035122419624195426
25,26.0,0.5,-1.2920396148926114,-1.5840793489945124,0.6068119145063724,-1.1650002132713984,-0.0005743483774116598,0.011366342360574766,0.02273256551185998,-0.01647532742807334,0.030288606558754528
26,27.0,0.5,-1.2977227860728988,-1.5954456317504424,0.6150495782204091,-1.1654273482439204,-0.00042713497252200305,0.009802003037305718,0.01960394646996666,-0.014207868346073571,0.026120059411877842
27,28.0,0.5,-1.3026237875915516,-1.6052476049854256,0.6221535123934459,-1.1657450026361458,-0.00031765439222541936,0.008452968605171307,0.016905907408020227,-0.012252473994309732,0.022525219255532258
28,29.0,0.5,-1.3068502718941373,-1.6137005586894357,0.6282797493906007,-1.165981237829682,-0.00023623519353632716,0.0072896028011630865,0.014579190701164979,-0.01056619585530294,0.019425128193972907
29,30.0,0.5,-1.3104950732947187,-1.6209901540400182,0.6335628473182522,-1.1661569226872857,-0.000175684857603553,0.006286350364407389,0.01257269327823396,-0.009111996050873206,0.016751695114338824
30,31.0,0.5,-1.3136382484769225,-1.6272765006791352,0.6381188453436888,-1.1662875770945702,-0.00013065440728454725,0.0054211741949219405,0.010842344664553583,-0.007857934230218966,0.014446200117785577
